iter,loss,val_total
0,16.087419509887695,31.770973205566406
1,12.729650497436523,25.211711883544922
2,11.286191940307617,20.611616134643555
3,11.228630065917969,18.097192764282227
4,11.543981552124023,16.997947692871094
5,11.485528945922852,16.565536499023438
6,11.026281356811523,16.399555206298828
7,10.460291862487793,16.33626937866211
8,10.069897651672363,16.308208465576172
9,9.993023872375488,16.277563095092773
10,10.178741455078125,16.224512100219727
11,10.42703628540039,16.15880012512207
12,10.54645824432373,16.113327026367188
13,10.487115859985352,16.12091827392578
14,10.322168350219727,16.19373321533203
15,10.163167953491211,16.31155014038086
16,10.089017868041992,16.424365997314453
17,10.110300064086914,16.475311279296875
18,10.176289558410645,16.434965133666992
19,10.218720436096191,16.321239471435547
20,10.199289321899414,16.189212799072266
21,10.126144409179688,16.101919174194336
22,10.037330627441406,16.102054595947266
23,9.972612380981445,16.196840286254883
24,9.95260238647461,16.35892105102539
25,9.972809791564941,16.540220260620117
26,10.011226654052734,16.691303253173828
27,10.042610168457031,16.77766227722168
28,10.05107593536377,16.787307739257812
29,10.035335540771484,16.72928237915039
30,10.005972862243652,16.62628746032715
31,9.977933883666992,16.50542449951172
32,9.962508201599121,16.39008331298828
33,9.962322235107422,16.29500389099121
34,9.971233367919922,16.225440979003906
35,9.978788375854492,16.179601669311523
36,9.97662353515625,16.152477264404297
37,9.963053703308105,16.138675689697266
38,9.943330764770508,16.13339614868164
39,9.925859451293945,16.132083892822266
40,9.917014122009277,16.130128860473633
41,9.917731285095215,16.123390197753906
42,9.923639297485352,16.109464645385742
43,9.928284645080566,16.088680267333984
44,9.927194595336914,16.06401252746582
45,9.920207977294922,16.03972625732422
46,9.910845756530762,16.019439697265625
47,9.90347671508789,16.0047664642334
48,9.900323867797852,15.995325088500977
49,9.900291442871094,15.990012168884277
50,9.900179862976074,15.98858642578125
51,9.897207260131836,15.99229621887207
52,9.890931129455566,16.002958297729492
53,9.883252143859863,16.02117919921875
54,9.876801490783691,16.04494857788086
55,9.873031616210938,16.06960678100586
56,9.87141227722168,16.089378356933594
57,9.870099067687988,16.099544525146484
58,9.86739730834961,16.09814453125
59,9.862895965576172,16.086408615112305
60,9.857514381408691,16.067888259887695
61,9.852598190307617,16.04688835144043
62,9.848838806152344,16.027074813842773
63,9.845836639404297,16.010713577270508
64,9.842552185058594,15.998619079589844
65,9.838210105895996,15.990453720092773
66,9.832895278930664,15.985034942626953
67,9.827390670776367,15.980591773986816
68,9.822467803955078,15.97511100769043
69,9.818273544311523,15.966890335083008
70,9.814285278320312,15.955123901367188
71,9.809845924377441,15.940229415893555
72,9.804722785949707,15.923675537109375
73,9.799240112304688,15.907370567321777
74,9.79389476776123,15.893000602722168
75,9.788866996765137,15.881648063659668
76,9.783885955810547,15.873767852783203
77,9.778529167175293,15.869308471679688
78,9.772647857666016,15.8677396774292
79,9.766469955444336,15.86794376373291
80,9.760339736938477,15.868268966674805
81,9.75435733795166,15.866866111755371
82,9.748318672180176,15.862339973449707
83,9.741954803466797,15.854275703430176
84,9.735213279724121,15.843347549438477
85,9.728273391723633,15.830941200256348
86,9.721315383911133,15.818560600280762
87,9.714303016662598,15.807270050048828
88,9.707046508789062,15.797447204589844
89,9.699422836303711,15.788702964782715
90,9.691496849060059,15.780041694641113
91,9.683416366577148,15.77016544342041
92,9.67521858215332,15.757993698120117
93,9.666788101196289,15.743158340454102
94,9.65800666809082,15.726204872131348
95,9.648900985717773,15.708345413208008
96,9.639572143554688,15.690914154052734
97,9.630046844482422,15.6748685836792
98,9.620231628417969,15.660512924194336
99,9.610048294067383,15.647483825683594
100,9.599518775939941,15.634886741638184
101,9.588711738586426,15.621602058410645
102,9.577618598937988,15.606741905212402
103,9.566149711608887,15.590084075927734
104,9.554269790649414,15.57214641571045
105,9.54202651977539,15.55385971069336
106,9.529449462890625,15.536032676696777
107,9.516490936279297,15.518936157226562
108,9.503097534179688,15.502168655395508
109,9.489286422729492,15.48478889465332
110,9.475085258483887,15.465779304504395
111,9.460460662841797,15.444639205932617
112,9.445357322692871,15.421693801879883
113,9.429784774780273,15.397866249084473
114,9.413768768310547,15.374053955078125
115,9.397284507751465,15.350598335266113
116,9.380297660827637,15.327138900756836
117,9.362820625305176,15.30286693572998
118,9.344866752624512,15.277100563049316
119,9.326398849487305,15.249815940856934
120,9.307403564453125,15.221651077270508
121,9.2878999710083,15.193390846252441
122,9.267888069152832,15.16538143157959
123,9.247343063354492,15.137311935424805
124,9.226278305053711,15.10849666595459
125,9.204702377319336,15.078432083129883
126,9.182596206665039,15.047240257263184
127,9.15995979309082,15.015504837036133
128,9.136817932128906,14.983705520629883
129,9.113165855407715,14.951800346374512
130,9.089006423950195,14.919317245483398
131,9.06435775756836,14.885849952697754
132,9.039216995239258,14.851486206054688
133,9.013589859008789,14.816690444946289
134,8.987504959106445,14.781793594360352
135,8.960962295532227,14.746711730957031
136,8.933980941772461,14.71115493774414
137,8.906577110290527,14.67502498626709
138,8.87875747680664,14.638562202453613
139,8.850545883178711,14.60202407836914
140,8.8219633102417,14.565425872802734
141,8.793025016784668,14.528663635253906
142,8.763753890991211,14.491741180419922
143,8.734167098999023,14.45478630065918
144,8.7042818069458,14.417850494384766
145,8.674127578735352,14.380873680114746
146,8.643722534179688,14.343896865844727
147,8.613090515136719,14.307083129882812
148,8.58224868774414,14.270485877990723
149,8.55122184753418,14.2339448928833
150,8.520031929016113,14.197382926940918
151,8.488701820373535,14.161036491394043
152,8.457250595092773,14.125139236450195
153,8.425698280334473,14.089536666870117
154,8.394067764282227,14.053945541381836
155,8.362377166748047,14.01848030090332
156,8.330646514892578,13.983545303344727
157,8.298891067504883,13.949140548706055
158,8.267131805419922,13.914850234985352
159,8.235383987426758,13.880577087402344
160,8.203664779663086,13.84675121307373
161,8.171988487243652,13.813551902770996
162,8.140369415283203,13.780545234680176
163,8.108820915222168,13.747444152832031
164,8.077356338500977,13.714624404907227
165,8.045988082885742,13.68238639831543
166,8.014726638793945,13.65034008026123
167,7.983584403991699,13.61808967590332
168,7.952570915222168,13.585945129394531
169,7.921694755554199,13.554266929626465
170,7.890965461730957,13.522706031799316
171,7.860392093658447,13.490840911865234
172,7.829982757568359,13.458948135375977
173,7.799744606018066,13.427383422851562
174,7.769684314727783,13.395824432373047
175,7.739810943603516,13.363873481750488
176,7.710130214691162,13.33180046081543
177,7.680647373199463,13.299917221069336
178,7.651370048522949,13.267899513244629
179,7.6223015785217285,13.235410690307617
180,7.593449115753174,13.20273208618164
181,7.564817428588867,13.17009449005127
182,7.536410331726074,13.13717269897461
183,7.508232593536377,13.103721618652344
184,7.480288505554199,13.070023536682129
185,7.452580451965332,13.036237716674805
186,7.425113677978516,13.002038955688477
187,7.397890090942383,12.967293739318848
188,7.37091064453125,12.932291030883789
189,7.344180107116699,12.8970947265625
190,7.3176984786987305,12.861429214477539
191,7.29146671295166,12.825271606445312
192,7.265486717224121,12.788885116577148
193,7.23975944519043,12.752269744873047
194,7.214284896850586,12.715206146240234
195,7.189061641693115,12.677767753601074
196,7.164091110229492,12.64017105102539
197,7.139371871948242,12.602359771728516
198,7.114903450012207,12.564193725585938
199,7.090684413909912,12.525800704956055
200,7.066712379455566,12.487334251403809
201,7.042987823486328,12.44870376586914
202,7.019506454467773,12.409845352172852
203,6.996267318725586,12.370906829833984
204,6.973268985748291,12.33197021484375
205,6.950508117675781,12.29294204711914
206,6.927983283996582,12.253826141357422
207,6.905691146850586,12.214753150939941
208,6.8836283683776855,12.17574691772461
209,6.861793518066406,12.136741638183594
210,6.840181350708008,12.097776412963867
211,6.818792343139648,12.058955192565918
212,6.797621250152588,12.020265579223633
213,6.776666641235352,11.981674194335938
214,6.755923271179199,11.943239212036133
215,6.735389709472656,11.905025482177734
216,6.715062141418457,11.867008209228516
217,6.694937229156494,11.829181671142578
218,6.675013542175293,11.791604042053223
219,6.655284404754639,11.754302978515625
220,6.6357502937316895,11.717260360717773
221,6.616406440734863,11.680486679077148
222,6.5972490310668945,11.644023895263672
223,6.578275680541992,11.607881546020508
224,6.559483051300049,11.572044372558594
225,6.540867805480957,11.536530494689941
226,6.522427558898926,11.501365661621094
227,6.504158020019531,11.466547012329102
228,6.486057281494141,11.432071685791016
229,6.468121528625488,11.39795207977295
230,6.450347900390625,11.364204406738281
231,6.432733535766602,11.330820083618164
232,6.415275573730469,11.297800064086914
233,6.397970199584961,11.265153884887695
234,6.380814552307129,11.232887268066406
235,6.363808631896973,11.200995445251465
236,6.3469462394714355,11.169475555419922
237,6.330225467681885,11.138338088989258
238,6.3136444091796875,11.10757827758789
239,6.297200679779053,11.077194213867188
240,6.280889987945557,11.047183990478516
241,6.264711380004883,11.017549514770508
242,6.248661041259766,10.988288879394531
243,6.2327375411987305,10.959394454956055
244,6.2169389724731445,10.930870056152344
245,6.201261043548584,10.9027099609375
246,6.185702323913574,10.87491226196289
247,6.170262336730957,10.847474098205566
248,6.154936790466309,10.820388793945312
249,6.139723777770996,10.793658256530762
250,6.124621868133545,10.767277717590332
251,6.109628677368164,10.741243362426758
252,6.094742774963379,10.715553283691406
253,6.079960823059082,10.690200805664062
254,6.065282821655273,10.665185928344727
255,6.050705909729004,10.640507698059082
256,6.036228179931641,10.616158485412598
257,6.021848201751709,10.59213638305664
258,6.007564544677734,10.568441390991211
259,5.993375778198242,10.545068740844727
260,5.979278564453125,10.522016525268555
261,5.965273380279541,10.49928092956543
262,5.951357364654541,10.476860046386719
263,5.937529563903809,10.454753875732422
264,5.923788547515869,10.432955741882324
265,5.910133361816406,10.411466598510742
266,5.896561622619629,10.390283584594727
267,5.883073329925537,10.369402885437012
268,5.869665145874023,10.348823547363281
269,5.856338024139404,10.328542709350586
270,5.8430891036987305,10.30855941772461
271,5.8299174308776855,10.288866996765137
272,5.816822052001953,10.269466400146484
273,5.803802490234375,10.25035285949707
274,5.79085636138916,10.231525421142578
275,5.777983665466309,10.212976455688477
276,5.7651824951171875,10.19470500946045
277,5.7524518966674805,10.176708221435547
278,5.7397918701171875,10.158979415893555
279,5.727198600769043,10.141515731811523
280,5.714674949645996,10.124309539794922
281,5.702216148376465,10.107358932495117
282,5.68982458114624,10.090658187866211
283,5.677496910095215,10.074200630187988
284,5.665233612060547,10.057979583740234
285,5.6530327796936035,10.04198932647705
286,5.640894889831543,10.026226043701172
287,5.628818511962891,10.010680198669434
