iter,loss,phys,bc,shape,tip,block,val_total,EI_eff_Nmm2,k_p_N_per_kPa
0,18.005699157714844,1.3560564517974854,0.09648729115724564,0.32717713713645935,0.45706140995025635,7.5177558622741e-11,32.192710876464844,1374.9742431640625,0.0011988007463514805
1,17.6046142578125,1.3819808959960938,0.3632763624191284,0.32722529768943787,0.30226805806159973,1.3859759917522751e-07,34.93313217163086,1374.738525390625,0.0011976019013673067
2,16.49057960510254,1.3579626083374023,0.21304474771022797,0.32719361782073975,0.32291465997695923,5.660312467625772e-07,38.77170181274414,1374.354736328125,0.0011964065488427877
3,15.833183288574219,1.3311853408813477,0.06851831823587418,0.3271447420120239,0.3636953830718994,1.2799811202057754e-06,40.302555084228516,1374.2877197265625,0.0011952169006690383
4,15.698452949523926,1.3333747386932373,0.02345389313995838,0.3270943760871887,0.37943142652511597,2.275641236337833e-06,38.589874267578125,1374.25927734375,0.001194031210616231
5,15.195944786071777,1.3494521379470825,0.02276381477713585,0.3270510733127594,0.3538898825645447,3.5510811358108185e-06,35.162296295166016,1374.5068359375,0.0011928449384868145
6,14.572257995605469,1.343287467956543,0.044347599148750305,0.32701191306114197,0.3122602701187134,5.110164693178376e-06,31.530302047729492,1374.89404296875,0.0011916599469259381
7,14.16585636138916,1.3178924322128296,0.07779914140701294,0.3269679844379425,0.27652719616889954,6.949861017346848e-06,28.661882400512695,1375.4461669921875,0.0011904812417924404
8,13.928193092346191,1.325512170791626,0.09913435578346252,0.32691287994384766,0.2536494731903076,9.059966032509692e-06,26.862157821655273,1375.90185546875,0.0011893071932718158
9,13.611988067626953,1.2949657440185547,0.09719350188970566,0.3268454968929291,0.24040311574935913,1.1439326954132412e-05,25.961181640625,1376.1956787109375,0.001188144669868052
10,13.134675979614258,1.318198800086975,0.06042619049549103,0.3267671763896942,0.23383653163909912,1.4068273230805062e-05,25.310373306274414,1376.4078369140625,0.001186985638923943
11,12.933032035827637,1.3155553340911865,0.048224352300167084,0.32668331265449524,0.23006987571716309,1.695995706540998e-05,24.444711685180664,1376.6336669921875,0.0011858298676088452
12,12.866551399230957,1.297126054763794,0.05449824780225754,0.32659974694252014,0.22461235523223877,2.0112329366384074e-05,23.07466697692871,1377.072998046875,0.001184679800644517
13,12.808259010314941,1.2981183528900146,0.07101300358772278,0.3265233039855957,0.21346548199653625,2.3515845896326937e-05,21.43140983581543,1377.023681640625,0.0011835391633212566
14,12.587204933166504,1.3031539916992188,0.07340149581432343,0.32645389437675476,0.2010343372821808,2.715397386054974e-05,19.95102310180664,1376.665283203125,0.0011824053945019841
15,12.543221473693848,1.296130895614624,0.08253911882638931,0.3263825476169586,0.19468694925308228,3.102956907241605e-05,19.037755966186523,1375.927001953125,0.001181285479106009
16,12.61092758178711,1.2904093265533447,0.08968260884284973,0.32629770040512085,0.19486930966377258,3.511121030896902e-05,18.809490203857422,1374.9752197265625,0.001180182909592986
17,12.593866348266602,1.3420828580856323,0.08252684772014618,0.3261932134628296,0.19511283934116364,3.937614383175969e-05,19.010190963745117,1373.9002685546875,0.0011790890712291002
18,12.535385131835938,1.3186413049697876,0.08233937621116638,0.3260723650455475,0.1935732066631317,4.384887870401144e-05,19.328203201293945,1372.70556640625,0.0011780079221352935
19,12.485088348388672,1.3134945631027222,0.0801149383187294,0.32594192028045654,0.19255605340003967,4.850628465646878e-05,19.307783126831055,1371.41650390625,0.001176940742880106
20,12.46721076965332,1.3364403247833252,0.07744984328746796,0.3258122205734253,0.1919747292995453,5.333372610039078e-05,18.966739654541016,1370.0528564453125,0.0011758854379877448
21,12.548295974731445,1.3922926187515259,0.08102945983409882,0.32568520307540894,0.19157102704048157,5.8332378102932125e-05,18.458965301513672,1368.63330078125,0.0011748322285711765
22,12.354842185974121,1.4059152603149414,0.05808978155255318,0.3255598545074463,0.1928098052740097,6.354459037538618e-05,18.15125846862793,1367.166259765625,0.0011737849563360214
23,12.311844825744629,1.430783748626709,0.04988018050789833,0.3254247009754181,0.19365376234054565,6.894862599438056e-05,18.07853126525879,1365.6507568359375,0.0011727382661774755
24,12.255176544189453,1.431130051612854,0.04779600352048874,0.3252772092819214,0.19198980927467346,7.457000901922584e-05,18.208999633789062,1364.09130859375,0.001171697280369699
25,12.146052360534668,1.4268056154251099,0.04448124021291733,0.32511869072914124,0.18856282532215118,8.037869702093303e-05,18.474428176879883,1362.4915771484375,0.0011706631630659103
26,12.126195907592773,1.4278361797332764,0.04853827878832817,0.32495325803756714,0.18565236032009125,8.636526763439178e-05,18.704381942749023,1360.8594970703125,0.0011696319561451674
27,12.038585662841797,1.4397318363189697,0.040880076587200165,0.3247889280319214,0.18466749787330627,9.25488566281274e-05,18.673828125,1359.2017822265625,0.0011685987701639533
28,12.063017845153809,1.440902590751648,0.0451570600271225,0.324633926153183,0.18384379148483276,9.895871335174888e-05,18.530807495117188,1357.5189208984375,0.0011675682617351413
29,11.994112968444824,1.4311325550079346,0.04098740592598915,0.32448577880859375,0.18311677873134613,0.00010556590859778225,18.453903198242188,1355.819091796875,0.001166540663689375
30,12.01963996887207,1.46451997756958,0.04098556563258171,0.3243368864059448,0.18287016451358795,0.0001123667461797595,18.564687728881836,1354.1019287109375,0.0011655081762000918
31,11.944697380065918,1.4314517974853516,0.036693375557661057,0.3241814374923706,0.18307442963123322,0.00011941447155550122,18.84229850769043,1352.381591796875,0.0011644753394648433
32,11.956144332885742,1.4016129970550537,0.03977518156170845,0.3240189254283905,0.1837567389011383,0.0001266781910089776,19.211721420288086,1350.668212890625,0.0011634473921731114
33,11.86679458618164,1.4206593036651611,0.026040155440568924,0.3238539695739746,0.1853657066822052,0.0001341206079814583,19.529653549194336,1348.961181640625,0.001162417815066874
34,11.97598934173584,1.3874026536941528,0.03716468811035156,0.3236923813819885,0.18708375096321106,0.0001417878520442173,19.605438232421875,1347.2760009765625,0.0011613910319283605
35,11.925628662109375,1.4417163133621216,0.026561588048934937,0.3235403001308441,0.1872996687889099,0.00014964677393436432,19.468475341796875,1345.59375,0.0011603563325479627
36,11.968416213989258,1.4090285301208496,0.036161668598651886,0.32339414954185486,0.18641555309295654,0.00015778062515892088,19.340900421142578,1343.9171142578125,0.0011593251256272197
37,11.821651458740234,1.4080448150634766,0.022740233689546585,0.32324644923210144,0.1859806925058365,0.00016610136663075536,19.273801803588867,1342.2584228515625,0.001158291706815362
38,11.88858699798584,1.425842046737671,0.028788164258003235,0.3230908215045929,0.1855650246143341,0.00017465403652749956,19.312410354614258,1340.6029052734375,0.0011572568910196424
39,11.82624626159668,1.4251885414123535,0.023850809782743454,0.32292652130126953,0.18510927259922028,0.00018343351257499307,19.3575439453125,1338.952880859375,0.0011562200961634517
40,11.916427612304688,1.3822145462036133,0.03850207477807999,0.32275697588920593,0.1846064329147339,0.00019244497525505722,19.33303451538086,1337.325927734375,0.0011551885399967432
41,11.797771453857422,1.383719563484192,0.027966361492872238,0.322587788105011,0.18403080105781555,0.0002016266225837171,19.154909133911133,1335.7119140625,0.0011541647836565971
42,11.768424034118652,1.3818440437316895,0.028166774660348892,0.3224240839481354,0.18271604180335999,0.0002109492343151942,18.846418380737305,1334.1270751953125,0.0011531418422237039
43,11.704628944396973,1.3538470268249512,0.028444956988096237,0.3222639560699463,0.18094240128993988,0.00022047563106752932,18.543298721313477,1332.5689697265625,0.0011521287960931659
44,11.698362350463867,1.3651788234710693,0.029818888753652573,0.3221009075641632,0.17953377962112427,0.00023011719167698175,18.339492797851562,1331.0238037109375,0.0011511258780956268
45,11.68682861328125,1.3411372900009155,0.03352418541908264,0.32192808389663696,0.17847448587417603,0.0002398656797595322,18.24791145324707,1329.506103515625,0.001150134252384305
46,11.718128204345703,1.3887203931808472,0.03418513387441635,0.3217441439628601,0.17750884592533112,0.0002497027744539082,18.236204147338867,1327.9925537109375,0.001149144140072167
47,11.609742164611816,1.3650931119918823,0.02761169709265232,0.32155171036720276,0.17674504220485687,0.00025972226285375655,18.2895565032959,1326.487548828125,0.0011481621768325567
48,11.65260124206543,1.3425676822662354,0.03530947118997574,0.3213525116443634,0.17635950446128845,0.00026985432486981153,18.202478408813477,1324.9989013671875,0.001147192670032382
49,11.537152290344238,1.3052171468734741,0.028768105432391167,0.3211553692817688,0.17591728270053864,0.0002800478250719607,18.04960060119629,1323.5389404296875,0.0011462424881756306
50,11.59411334991455,1.364767074584961,0.029370861127972603,0.3209550678730011,0.17568174004554749,0.0002902207197621465,17.894515991210938,1322.0906982421875,0.0011452927719801664
51,11.52041244506836,1.3211194276809692,0.02662772499024868,0.32074540853500366,0.1757550835609436,0.000300571380648762,17.83084487915039,1320.6673583984375,0.0011443543480709195
52,11.534356117248535,1.3524551391601562,0.02603612095117569,0.3205188512802124,0.17540262639522552,0.00031097617466002703,17.904457092285156,1319.251953125,0.0011434199986979365
53,11.436208724975586,1.3002214431762695,0.023926246911287308,0.32027286291122437,0.1744026243686676,0.00032151155755855143,18.03917121887207,1317.8662109375,0.0011425005504861474
54,11.464147567749023,1.289355993270874,0.03014235571026802,0.320012629032135,0.1734897792339325,0.0003320509276818484,18.02472496032715,1316.5164794921875,0.0011415946064516902
55,11.40913200378418,1.290708065032959,0.026352016255259514,0.31975090503692627,0.17282302677631378,0.0003426015900913626,17.9389705657959,1315.181884765625,0.0011407077545300126
56,11.45488166809082,1.3227949142456055,0.029388664290308952,0.31948456168174744,0.17224891483783722,0.00035308898077346385,17.925447463989258,1313.8533935546875,0.0011398281203582883
57,11.31128215789795,1.284480333328247,0.019732803106307983,0.31920740008354187,0.1720844805240631,0.0003636479377746582,17.991674423217773,1312.5482177734375,0.0011389631545171142
58,11.29405689239502,1.277998685836792,0.01985699124634266,0.3189145028591156,0.1717727780342102,0.00037418195279315114,18.086538314819336,1311.273681640625,0.001138109713792801
59,11.261905670166016,1.273138165473938,0.01852663978934288,0.31860852241516113,0.17137417197227478,0.00038472318556159735,18.135709762573242,1310.0345458984375,0.0011372657027095556
