iter,loss,shape,tip,val_total,val_shape,val_tip
43,9.928284645080566,0.324953556060791,0.17146068811416626,16.088680267333984,0.2986043393611908,0.5058296322822571
44,9.927194595336914,0.32489290833473206,0.17146681249141693,16.06401252746582,0.29856646060943604,0.5046342015266418
45,9.920207977294922,0.3248343765735626,0.171176016330719,16.03972625732422,0.29852771759033203,0.503458559513092
46,9.910845756530762,0.32477718591690063,0.17076510190963745,16.019439697265625,0.29848790168762207,0.5024840235710144
47,9.90347671508789,0.3247202932834625,0.1704535335302353,16.0047664642334,0.2984468936920166,0.5017914175987244
48,9.900323867797852,0.32466235756874084,0.17035382986068726,15.995325088500977,0.29840463399887085,0.501361608505249
49,9.900291442871094,0.32460230588912964,0.17041227221488953,15.990012168884277,0.29836124181747437,0.5011393427848816
50,9.900179862976074,0.32453930377960205,0.17046968638896942,15.98858642578125,0.2983168363571167,0.5011125206947327
51,9.897207260131836,0.3244728147983551,0.17038758099079132,15.99229621887207,0.29827165603637695,0.5013431310653687
52,9.890931129455566,0.32440295815467834,0.17014361917972565,16.002958297729492,0.2982257604598999,0.5019221305847168
53,9.883252143859863,0.3243299722671509,0.16983264684677124,16.02117919921875,0.2981792092323303,0.502879798412323
54,9.876801490783691,0.3242545425891876,0.16958552598953247,16.04494857788086,0.29813218116760254,0.5041152238845825
55,9.873031616210938,0.32417726516723633,0.1694742888212204,16.06960678100586,0.298084557056427,0.5053958296775818
56,9.87141227722168,0.32409894466400146,0.16947166621685028,16.089378356933594,0.2980363965034485,0.5064325332641602
57,9.870099067687988,0.3240199685096741,0.16948500275611877,16.099544525146484,0.2979876399040222,0.5069895386695862
58,9.86739730834961,0.32394054532051086,0.16942933201789856,16.09814453125,0.2979382872581482,0.5069688558578491
59,9.862895965576172,0.32386061549186707,0.16928419470787048,16.086408615112305,0.2978881597518921,0.506432294845581
60,9.857514381408691,0.3237797021865845,0.16909600794315338,16.067888259887695,0.29783713817596436,0.5055572390556335
61,9.852598190307617,0.32369720935821533,0.16893267631530762,16.04688835144043,0.29778510332107544,0.504559338092804
62,9.848838806152344,0.32361239194869995,0.1688295155763626,16.027074813842773,0.29773199558258057,0.5036217570304871
63,9.845836639404297,0.32352471351623535,0.16876709461212158,16.010713577270508,0.29767778515815735,0.5028578639030457
64,9.842552185058594,0.32343369722366333,0.1686939001083374,15.998619079589844,0.2976225018501282,0.5023084878921509
65,9.838210105895996,0.3233390748500824,0.16857142746448517,15.990453720092773,0.2975660562515259,0.5019566416740417
66,9.832895278930664,0.3232409954071045,0.16840378940105438,15.985034942626953,0.2975083589553833,0.5017433762550354
67,9.827390670776367,0.3231397271156311,0.16822980344295502,15.980591773986816,0.29744935035705566,0.5015802383422852
68,9.822467803955078,0.32303568720817566,0.16808770596981049,15.97511100769043,0.2973889112472534,0.5013666749000549
69,9.818273544311523,0.3229294419288635,0.1679842174053192,15.966890335083008,0.297326922416687,0.5010176301002502
70,9.814285278320312,0.32282134890556335,0.1678929328918457,15.955123901367188,0.2972632646560669,0.5004929304122925
71,9.809845924377441,0.322711706161499,0.1677805781364441,15.940229415893555,0.2971978783607483,0.49981358647346497
72,9.804722785949707,0.32260048389434814,0.16763566434383392,15.923675537109375,0.2971305847167969,0.4990531802177429
73,9.799240112304688,0.32248732447624207,0.1674746572971344,15.907370567321777,0.29706138372421265,0.49830713868141174
74,9.79389476776123,0.32237181067466736,0.16732293367385864,15.893000602722168,0.29699021577835083,0.497659832239151
75,9.788866996765137,0.3222532570362091,0.16719010472297668,15.881648063659668,0.2969169020652771,0.4971655011177063
76,9.783885955810547,0.3221312165260315,0.16706311702728271,15.873767852783203,0.296841561794281,0.4968468248844147
77,9.778529167175293,0.32200518250465393,0.16692128777503967,15.869308471679688,0.2967640161514282,0.4967014193534851
78,9.772647857666016,0.32187509536743164,0.16675728559494019,15.8677396774292,0.29668426513671875,0.4967027008533478
79,9.766469955444336,0.32174086570739746,0.1665826141834259,15.86794376373291,0.2966020107269287,0.4967951774597168
80,9.760339736938477,0.32160285115242004,0.16641412675380707,15.868268966674805,0.2965172529220581,0.4968961477279663
81,9.75435733795166,0.32146117091178894,0.16625668108463287,15.866866111755371,0.2964298129081726,0.49691346287727356
82,9.748318672180176,0.3213161528110504,0.16609977185726166,15.862339973449707,0.29633957147598267,0.4967774450778961
83,9.741954803466797,0.32116782665252686,0.165929913520813,15.854275703430176,0.29624634981155396,0.4964674413204193
84,9.735213279724121,0.32101601362228394,0.16574464738368988,15.843347549438477,0.2961500883102417,0.4960172474384308
85,9.728273391723633,0.32086026668548584,0.16555340588092804,15.830941200256348,0.2960506081581116,0.4954964816570282
86,9.721315383911133,0.32070016860961914,0.16536559164524078,15.818560600280762,0.2959478497505188,0.49498018622398376
87,9.714303016662598,0.3205350637435913,0.16518010199069977,15.807270050048828,0.2958415746688843,0.49452194571495056
88,9.707046508789062,0.32036444544792175,0.16498789191246033,15.797447204589844,0.29573166370391846,0.4941406548023224
89,9.699422836303711,0.32018816471099854,0.16478297114372253,15.788702964782715,0.29561787843704224,0.4938172996044159
90,9.691496849060059,0.3200060725212097,0.16456875205039978,15.780041694641113,0.2955000400543213,0.49350202083587646
91,9.683416366577148,0.31981825828552246,0.16435258090496063,15.77016544342041,0.2953779697418213,0.49313029646873474
92,9.67521858215332,0.3196249008178711,0.16413605213165283,15.757993698120117,0.2952514886856079,0.4926482141017914
93,9.666788101196289,0.31942617893218994,0.16391320526599884,15.743158340454102,0.2951202988624573,0.4920376241207123
94,9.65800666809082,0.31922194361686707,0.1636783927679062,15.726204872131348,0.29498419165611267,0.4913260340690613
95,9.648900985717773,0.31901201605796814,0.1634330302476883,15.708345413208008,0.2948429584503174,0.49057433009147644
96,9.639572143554688,0.31879574060440063,0.16318286955356598,15.690914154052734,0.29469621181488037,0.4898495078086853
97,9.630046844482422,0.31857261061668396,0.1629296988248825,15.6748685836792,0.2945437431335449,0.4891996681690216
98,9.620231628417969,0.31834203004837036,0.1626695841550827,15.660512924194336,0.29438525438308716,0.4886403977870941
99,9.610048294067383,0.3181036114692688,0.1623987853527069,15.647483825683594,0.2942204177379608,0.4881537854671478
100,9.599518775939941,0.31785717606544495,0.16211876273155212,15.634886741638184,0.2940490245819092,0.4876953065395355
101,9.588711738586426,0.31760266423225403,0.16183294355869293,15.621602058410645,0.29387086629867554,0.4872092008590698
102,9.577618598937988,0.317340224981308,0.161540687084198,15.606741905212402,0.2936856746673584,0.4866514205932617
103,9.566149711608887,0.31706973910331726,0.16123773157596588,15.590084075927734,0.29349327087402344,0.48601090908050537
104,9.554269790649414,0.31679096817970276,0.16092249751091003,15.57214641571045,0.2932932376861572,0.48531410098075867
105,9.54202651977539,0.3165034353733063,0.16059789061546326,15.55385971069336,0.2930853068828583,0.4846076965332031
106,9.529449462890625,0.3162063658237457,0.16026608645915985,15.536032676696777,0.29286909103393555,0.4839325249195099
107,9.516490936279297,0.3158991038799286,0.1599254161119461,15.518936157226562,0.2926442623138428,0.4833025634288788
108,9.503097534179688,0.31558117270469666,0.1595737189054489,15.502168655395508,0.29241061210632324,0.48269781470298767
109,9.489286422729492,0.31525227427482605,0.15921203792095184,15.48478889465332,0.29216790199279785,0.48207154870033264
110,9.475085258483887,0.31491246819496155,0.1588418036699295,15.465779304504395,0.2919158935546875,0.4813730716705322
111,9.460460662841797,0.31456172466278076,0.1584613174200058,15.444639205932617,0.29165446758270264,0.4805774688720703
112,9.445357322692871,0.3141998052597046,0.15806806087493896,15.421693801879883,0.29138320684432983,0.4797014892101288
113,9.429784774780273,0.3138262927532196,0.15766292810440063,15.397866249084473,0.29110175371170044,0.47879156470298767
114,9.413768768310547,0.3134405016899109,0.15724793076515198,15.374053955078125,0.29080960154533386,0.47789305448532104
115,9.397284507751465,0.313041627407074,0.1568225920200348,15.350598335266113,0.29050636291503906,0.47702357172966003
116,9.380297660827637,0.31262916326522827,0.15638570487499237,15.327138900756836,0.29019176959991455,0.47616520524024963
117,9.362820625305176,0.3122028708457947,0.15593816339969635,15.30286693572998,0.2898656725883484,0.4752776622772217
118,9.344866752624512,0.31176280975341797,0.1554805189371109,15.277100563049316,0.28952789306640625,0.4743271470069885
119,9.326398849487305,0.31130892038345337,0.15501102805137634,15.249815940856934,0.2891783118247986,0.47331246733665466
120,9.307403564453125,0.31084105372428894,0.1545291244983673,15.221651077270508,0.2888163924217224,0.47226616740226746
121,9.2878999710083,0.310358464717865,0.1540365219116211,15.193390846252441,0.28844180703163147,0.471227765083313
122,9.267888069152832,0.3098604679107666,0.1535339504480362,15.16538143157959,0.28805413842201233,0.47021493315696716
123,9.247343063354492,0.30934637784957886,0.15302075445652008,15.137311935424805,0.28765323758125305,0.4692123532295227
124,9.226278305053711,0.30881625413894653,0.15249767899513245,15.10849666595459,0.2872392535209656,0.46818557381629944
125,9.204702377319336,0.30827009677886963,0.15196503698825836,15.078432083129883,0.28681233525276184,0.4671092927455902
126,9.182596206665039,0.30770811438560486,0.1514216661453247,15.047240257263184,0.28637242317199707,0.4659895896911621
127,9.15995979309082,0.30713000893592834,0.1508679836988449,15.015504837036133,0.285919189453125,0.46485602855682373
128,9.136817932128906,0.3065352737903595,0.15030565857887268,14.983705520629883,0.2854524552822113,0.4637328088283539
129,9.113165855407715,0.3059232532978058,0.14973504841327667,14.951800346374512,0.2849721908569336,0.46261781454086304
130,9.089006423950195,0.3052937984466553,0.14915651082992554,14.919317245483398,0.2844787836074829,0.4614870846271515
131,9.06435775756836,0.3046472668647766,0.14857062697410583,14.885849952697754,0.28397268056869507,0.46031978726387024
132,9.039216995239258,0.30398404598236084,0.147976815700531,14.851486206054688,0.28345412015914917,0.45912015438079834
133,9.013589859008789,0.30330410599708557,0.14737540483474731,14.816690444946289,0.2829229235649109,0.4579116106033325
134,8.987504959106445,0.3026071786880493,0.14676804840564728,14.781793594360352,0.28237900137901306,0.45671066641807556
135,8.960962295532227,0.3018927276134491,0.14615538716316223,14.746711730957031,0.2818225622177124,0.45551303029060364
136,8.933980941772461,0.301160991191864,0.14553801715373993,14.71115493774414,0.2812543213367462,0.45430341362953186
137,8.906577110290527,0.3004125952720642,0.14491625130176544,14.67502498626709,0.2806747853755951,0.45307648181915283
138,8.87875747680664,0.29964810609817505,0.1442897617816925,14.638562202453613,0.28008413314819336,0.4518439769744873
139,8.850545883178711,0.2988675534725189,0.14365975558757782,14.60202407836914,0.2794822156429291,0.4506189823150635
140,8.8219633102417,0.29807066917419434,0.14302749931812286,14.565425872802734,0.2788691520690918,0.4494021236896515
141,8.793025016784668,0.29725754261016846,0.14239369332790375,14.528663635253906,0.278245747089386,0.4481874704360962
142,8.763753890991211,0.29642897844314575,0.1417587548494339,14.491741180419922,0.2776126265525818,0.44697442650794983
143,8.734167098999023,0.2955858111381531,0.14112251996994019,14.45478630065918,0.2769702076911926,0.4457691013813019
144,8.7042818069458,0.2947283983230591,0.1404857039451599,14.417850494384766,0.27631837129592896,0.44457414746284485
145,8.674127578735352,0.2938566505908966,0.13984975218772888,14.380873680114746,0.2756573259830475,0.44338637590408325
146,8.643722534179688,0.2929708659648895,0.13921524584293365,14.343896865844727,0.2749879062175751,0.44220688939094543
147,8.613090515136719,0.2920719385147095,0.13858257234096527,14.307083129882812,0.2743109464645386,0.4410431683063507
148,8.58224868774414,0.2911609411239624,0.13795147836208344,14.270485877990723,0.2736267149448395,0.4398975670337677
149,8.55122184753418,0.29023832082748413,0.13732275366783142,14.2339448928833,0.2729352116584778,0.43876203894615173
150,8.520031929016113,0.28930410742759705,0.13669748604297638,14.197382926940918,0.27223682403564453,0.43763232231140137
151,8.488701820373535,0.2883589267730713,0.1360761672258377,14.161036491394043,0.2715323865413666,0.43651941418647766
152,8.457250595092773,0.28740382194519043,0.13545870780944824,14.125139236450195,0.2708226442337036,0.4354342818260193
153,8.425698280334473,0.2864399254322052,0.13484500348567963,14.089536666870117,0.2701076567173004,0.43436920642852783
154,8.394067764282227,0.2854674458503723,0.13423596322536469,14.053945541381836,0.269387423992157,0.4333098232746124
155,8.362377166748047,0.2844866216182709,0.13363221287727356,14.01848030090332,0.2686624526977539,0.43226158618927
156,8.330646514892578,0.28349849581718445,0.13303381204605103,13.983545303344727,0.26793354749679565,0.4312437176704407
157,8.298891067504883,0.282504141330719,0.13244043290615082,13.949140548706055,0.26720091700553894,0.4302561283111572
158,8.267131805419922,0.2815042734146118,0.13185234367847443,13.914850234985352,0.26646435260772705,0.4292781949043274
159,8.235383987426758,0.28049901127815247,0.13127021491527557,13.880577087402344,0.2657240033149719,0.42830488085746765
160,8.203664779663086,0.27948907017707825,0.130694180727005,13.84675121307373,0.2649804949760437,0.4273570477962494
161,8.171988487243652,0.2784755527973175,0.13012388348579407,13.813551902770996,0.2642340660095215,0.42644351720809937
162,8.140369415283203,0.2774592339992523,0.1295592039823532,13.780545234680176,0.263484388589859,0.4255428910255432
163,8.108820915222168,0.27644044160842896,0.12900061905384064,13.747444152832031,0.2627313733100891,0.42464086413383484
164,8.077356338500977,0.2754195034503937,0.12844829261302948,13.714624404907227,0.26197537779808044,0.42375582456588745
165,8.045988082885742,0.27439749240875244,0.12790192663669586,13.68238639831543,0.2612166106700897,0.4229027032852173
166,8.014726638793945,0.2733752429485321,0.12736110389232635,13.65034008026123,0.26045480370521545,0.4220622181892395
167,7.983584403991699,0.27235305309295654,0.12682616710662842,13.61808967590332,0.259689599275589,0.42121484875679016
168,7.952570915222168,0.271331250667572,0.12629729509353638,13.585945129394531,0.25892120599746704,0.4203760623931885
169,7.921694755554199,0.27031058073043823,0.12577413022518158,13.554266929626465,0.2581498622894287,0.4195634722709656
170,7.890965461730957,0.26929202675819397,0.1252562552690506,13.522706031799316,0.25737518072128296,0.41876012086868286
171,7.860392093658447,0.26827576756477356,0.12474384158849716,13.490840911865234,0.25659677386283875,0.4179452359676361
172,7.829982757568359,0.2672620713710785,0.1242370456457138,13.458948135375977,0.2558148205280304,0.41713258624076843
173,7.799744606018066,0.26625171303749084,0.12373553961515427,13.427383422851562,0.2550294101238251,0.41633978486061096
174,7.769684314727783,0.26524534821510315,0.12323887646198273,13.395824432373047,0.2542402148246765,0.41555100679397583
175,7.739810943603516,0.26424330472946167,0.12274723500013351,13.363873481750488,0.25344687700271606,0.41474682092666626
176,7.710130214691162,0.2632458209991455,0.1222606897354126,13.33180046081543,0.2526494264602661,0.4139406085014343
177,7.680647373199463,0.26225343346595764,0.1217789426445961,13.299917221069336,0.2518479824066162,0.413147896528244
178,7.651370048522949,0.2612668573856354,0.12130163609981537,13.267899513244629,0.2510422170162201,0.4123527705669403
179,7.6223015785217285,0.26028621196746826,0.12082886695861816,13.235410690307617,0.2502317726612091,0.4115387797355652
180,7.593449115753174,0.2593117356300354,0.12036073207855225,13.20273208618164,0.2494167536497116,0.4107198417186737
181,7.564817428588867,0.2583439350128174,0.11989693343639374,13.17009449005127,0.24859720468521118,0.4099075496196747
182,7.536410331726074,0.2573833167552948,0.11943719536066055,13.13717269897461,0.24777278304100037,0.40908586978912354
183,7.508232593536377,0.2564300000667572,0.11898162215948105,13.103721618652344,0.24694333970546722,0.40824273228645325
184,7.480288505554199,0.25548413395881653,0.1185302883386612,13.070023536682129,0.24610891938209534,0.4073922634124756
185,7.452580451965332,0.2545461654663086,0.11808287352323532,13.036237716674805,0.24526961147785187,0.40654227137565613
186,7.425113677978516,0.25361645221710205,0.1176392212510109,13.002038955688477,0.24442517757415771,0.40567681193351746
187,7.397890090942383,0.2526950538158417,0.11719943583011627,12.967293739318848,0.2435755729675293,0.40478911995887756
188,7.37091064453125,0.25178202986717224,0.11676350235939026,12.932291030883789,0.24272093176841736,0.4038936197757721
189,7.344180107116699,0.2508777976036072,0.11633118987083435,12.8970947265625,0.24186135828495026,0.4029933512210846
190,7.3176984786987305,0.2499825358390808,0.1159023717045784,12.861429214477539,0.24099677801132202,0.4020746648311615
191,7.29146671295166,0.24909619987010956,0.11547712981700897,12.825271606445312,0.24012726545333862,0.4011363089084625
192,7.265486717224121,0.24821887910366058,0.11505546420812607,12.788885116577148,0.23925307393074036,0.40019121766090393
193,7.23975944519043,0.247350811958313,0.11463715136051178,12.752269744873047,0.23837433755397797,0.3992391526699066
194,7.214284896850586,0.24649211764335632,0.11422211676836014,12.715206146240234,0.23749113082885742,0.3982691764831543
195,7.189061641693115,0.24564264714717865,0.1138104498386383,12.677767753601074,0.23660364747047424,0.39728474617004395
196,7.164091110229492,0.24480248987674713,0.11340206116437912,12.64017105102539,0.23571226000785828,0.39629632234573364
197,7.139371871948242,0.2439717799425125,0.11299681663513184,12.602359771728516,0.23481708765029907,0.3953009247779846
198,7.114903450012207,0.24315045773983002,0.11259472370147705,12.564193725585938,0.23391833901405334,0.39429137110710144
199,7.090684413909912,0.2423383891582489,0.11219581961631775,12.525800704956055,0.23301634192466736,0.3932737112045288
200,7.066712379455566,0.24153564870357513,0.11179999262094498,12.487334251403809,0.23211145401000977,0.3922552466392517
201,7.042987823486328,0.24074222147464752,0.11140715330839157,12.44870376586914,0.23120391368865967,0.3912312984466553
202,7.019506454467773,0.2399580031633377,0.11101733148097992,12.409845352172852,0.23029395937919617,0.39019832015037537
203,6.996267318725586,0.23918281495571136,0.110630564391613,12.370906829833984,0.2293819785118103,0.38916337490081787
204,6.973268985748291,0.23841670155525208,0.11024675518274307,12.33197021484375,0.22846832871437073,0.38813018798828125
205,6.950508117675781,0.23765957355499268,0.10986583679914474,12.29294204711914,0.22755329310894012,0.38709384202957153
206,6.927983283996582,0.23691129684448242,0.1094878762960434,12.253826141357422,0.22663718461990356,0.3860541582107544
207,6.905691146850586,0.2361716628074646,0.10911286622285843,12.214753150939941,0.22572040557861328,0.3850172460079193
208,6.8836283683776855,0.2354406714439392,0.10874073207378387,12.17574691772461,0.22480329871177673,0.3839840292930603
209,6.861793518066406,0.2347182184457779,0.10837143659591675,12.136741638183594,0.2238861322402954,0.38295093178749084
210,6.840181350708008,0.23400405049324036,0.10800503939390182,12.097776412963867,0.22296929359436035,0.3819195330142975
211,6.818792343139648,0.23329809308052063,0.10764153301715851,12.058955192565918,0.22205320000648499,0.38089457154273987
212,6.797621250152588,0.23260022699832916,0.10728082805871964,12.020265579223633,0.2211381494998932,0.379875123500824
213,6.776666641235352,0.2319103479385376,0.10692298412322998,11.981674194335938,0.22022442519664764,0.3788593113422394
214,6.755923271179199,0.23122818768024445,0.10656797885894775,11.943239212036133,0.21931242942810059,0.3778495490550995
215,6.735389709472656,0.23055367171764374,0.10621582716703415,11.905025482177734,0.21840249001979828,0.37684881687164307
216,6.715062141418457,0.22988668084144592,0.1058664321899414,11.867008209228516,0.217494934797287,0.3758554756641388
217,6.694937229156494,0.22922702133655548,0.1055198460817337,11.829181671142578,0.2165900468826294,0.3748690187931061
218,6.675013542175293,0.22857455909252167,0.10517610609531403,11.791604042053223,0.21568816900253296,0.37389200925827026
219,6.655284404754639,0.22792910039424896,0.1048351302742958,11.754302978515625,0.21478965878486633,0.3729255199432373
220,6.6357502937316895,0.22729061543941498,0.10449691116809845,11.717260360717773,0.21389470994472504,0.3719683289527893
221,6.616406440734863,0.22665883600711823,0.10416146367788315,11.680486679077148,0.21300360560417175,0.37102070450782776
222,6.5972490310668945,0.22603364288806915,0.1038287952542305,11.644023895263672,0.21211668848991394,0.3700845241546631
223,6.578275680541992,0.2254149466753006,0.10349883884191513,11.607881546020508,0.2112342119216919,0.36915984749794006
224,6.559483051300049,0.22480256855487823,0.10317158699035645,11.572044372558594,0.21035635471343994,0.36824584007263184
225,6.540867805480957,0.22419632971286774,0.10284706205129623,11.536530494689941,0.20948338508605957,0.36734312772750854
226,6.522427558898926,0.22359614074230194,0.10252522677183151,11.501365661621094,0.2086155265569687,0.36645275354385376
227,6.504158020019531,0.2230018526315689,0.10220605134963989,11.466547012329102,0.2077530026435852,0.36557435989379883
228,6.486057281494141,0.2224133461713791,0.10188950598239899,11.432071685791016,0.20689597725868225,0.3647076189517975
229,6.468121528625488,0.22183045744895935,0.10157562047243118,11.39795207977295,0.20604462921619415,0.36385297775268555
230,6.450347900390625,0.22125306725502014,0.10126432776451111,11.364204406738281,0.20519915223121643,0.36301106214523315
231,6.432733535766602,0.2206810712814331,0.10095559060573578,11.330820083618164,0.20435968041419983,0.36218133568763733
232,6.415275573730469,0.2201143503189087,0.10064943134784698,11.297800064086914,0.2035263478755951,0.3613636791706085
233,6.397970199584961,0.21955271065235138,0.10034579783678055,11.265153884887695,0.20269930362701416,0.3605583906173706
234,6.380814552307129,0.2189961075782776,0.10004464536905289,11.232887268066406,0.20187869668006897,0.3597656786441803
235,6.363808631896973,0.21844445168972015,0.099745973944664,11.200995445251465,0.2010645568370819,0.35898521542549133
236,6.3469462394714355,0.21789754927158356,0.0994497612118721,11.169475555419922,0.20025700330734253,0.3582167625427246
237,6.330225467681885,0.21735531091690063,0.0991559773683548,11.138338088989258,0.19945615530014038,0.35746073722839355
238,6.3136444091796875,0.2168176770210266,0.09886457026004791,11.10757827758789,0.19866207242012024,0.3567168712615967
239,6.297200679779053,0.21628451347351074,0.09857552498579025,11.077194213867188,0.1978747695684433,0.3559849262237549
240,6.280889987945557,0.21575570106506348,0.09828879684209824,11.047183990478516,0.19709432125091553,0.3552648723125458
241,6.264711380004883,0.21523118019104004,0.09800438582897186,11.017549514770508,0.1963207721710205,0.35455670952796936
242,6.248661041259766,0.21471081674098969,0.09772223234176636,10.988288879394531,0.19555413722991943,0.3538602888584137
243,6.2327375411987305,0.21419456601142883,0.09744232147932053,10.959394454956055,0.1947944462299347,0.3531753122806549
244,6.2169389724731445,0.21368230879306793,0.09716461598873138,10.930870056152344,0.1940416693687439,0.3525018095970154
245,6.201261043548584,0.21317395567893982,0.09688908606767654,10.9027099609375,0.19329586625099182,0.3518396317958832
246,6.185702323913574,0.21266943216323853,0.09661570936441422,10.87491226196289,0.1925569772720337,0.351188600063324
247,6.170262336730957,0.21216867864131927,0.09634444862604141,10.847474098205566,0.19182497262954712,0.35054871439933777
248,6.154936790466309,0.21167156100273132,0.09607528150081635,10.820388793945312,0.1910998672246933,0.3499195873737335
249,6.139723777770996,0.2111780345439911,0.09580813348293304,10.793658256530762,0.19038158655166626,0.3493013381958008
250,6.124621868133545,0.210688054561615,0.0955430343747139,10.767277717590332,0.18967017531394958,0.34869369864463806
251,6.109628677368164,0.21020153164863586,0.09527990967035294,10.741243362426758,0.18896548449993134,0.34809669852256775
252,6.094742774963379,0.20971836149692535,0.09501876682043076,10.715553283691406,0.1882675290107727,0.34751012921333313
253,6.079960823059082,0.20923851430416107,0.09475953876972198,10.690200805664062,0.18757620453834534,0.3469338119029999
254,6.065282821655273,0.20876193046569824,0.09450221806764603,10.665185928344727,0.18689149618148804,0.34636780619621277
255,6.050705909729004,0.2082885354757309,0.0942467674612999,10.640507698059082,0.18621332943439484,0.345812052488327
256,6.036228179931641,0.20781825482845306,0.0939931571483612,10.616158485412598,0.18554161489009857,0.34526631236076355
257,6.021848201751709,0.20735104382038116,0.09374137222766876,10.59213638305664,0.18487632274627686,0.3447304964065552
258,6.007564544677734,0.2068868726491928,0.09349137544631958,10.568441390991211,0.18421730399131775,0.34420475363731384
