iter,loss,val_total
0,20.907413482666016,33.28935241699219
1,15.213783264160156,26.05537223815918
2,11.81607723236084,20.787662506103516
3,10.546849250793457,17.4709415435791
4,10.923832893371582,15.852725982666016
5,11.896429061889648,15.262048721313477
6,12.435948371887207,15.113500595092773
7,12.28210735321045,15.170767784118652
8,11.681462287902832,15.384799003601074
9,10.97338581085205,15.741131782531738
10,10.406360626220703,16.196575164794922
11,10.094966888427734,16.67258071899414
12,10.036933898925781,17.075403213500977
13,10.15406608581543,17.323657989501953
14,10.338117599487305,17.371192932128906
15,10.491355895996094,17.21527671813965
16,10.5532808303833,16.889514923095703
17,10.507696151733398,16.45051383972168
18,10.374470710754395,15.964776992797852
19,10.194911003112793,15.49764347076416
20,10.016845703125,15.10400676727295
21,9.881854057312012,14.820204734802246
22,9.815369606018066,14.65781307220459
23,9.820562362670898,14.601709365844727
24,9.877946853637695,14.615497589111328
25,9.95263385772705,14.654731750488281
26,10.008170127868652,14.6830472946167
27,10.02115249633789,14.683098793029785
28,9.988969802856445,14.6574068069458
29,9.92734146118164,14.62079906463623
30,9.86054801940918,14.590067863464355
31,9.81033992767334,14.576064109802246
32,9.788326263427734,14.580596923828125
33,9.793903350830078,14.597819328308105
34,9.817015647888184,14.618176460266113
35,9.843633651733398,14.632674217224121
36,9.861401557922363,14.63591194152832
37,9.863504409790039,14.62717056274414
38,9.849894523620605,14.6097412109375
39,9.826042175292969,14.589110374450684
40,9.800141334533691,14.570704460144043
41,9.779876708984375,14.558021545410156
42,9.769817352294922,14.551689147949219
43,9.770210266113281,14.54979419708252
44,9.777454376220703,14.54924488067627
45,9.785989761352539,14.547578811645508
46,9.790735244750977,14.544272422790527
47,9.789045333862305,14.54096794128418
48,9.7813720703125,14.540543556213379
49,9.770548820495605,14.545597076416016
50,9.760202407836914,14.557098388671875
51,9.753152847290039,14.573816299438477
52,9.750438690185547,14.592638969421387
53,9.751252174377441,14.609577178955078
54,9.753589630126953,14.620990753173828
55,9.75524616241455,14.624571800231934
56,9.75468635559082,14.619842529296875
57,9.751523971557617,14.608065605163574
58,9.746471405029297,14.591695785522461
59,9.740884780883789,14.573589324951172
60,9.736130714416504,14.556257247924805
61,9.733016014099121,14.541379928588867
62,9.73154067993164,14.529668807983398
63,9.731001853942871,14.521090507507324
64,9.730390548706055,14.515220642089844
65,9.728888511657715,14.51158332824707
66,9.72619915008545,14.509803771972656
67,9.722611427307129,14.509565353393555
68,9.718777656555176,14.510454177856445
69,9.715353012084961,14.511847496032715
70,9.712695121765137,14.512935638427734
71,9.71074104309082,14.512859344482422
72,9.709099769592285,14.510963439941406
73,9.707292556762695,14.506977081298828
74,9.70498275756836,14.501090049743652
75,9.702117919921875,14.493866920471191
76,9.698909759521484,14.486075401306152
77,9.695688247680664,14.478447914123535
78,9.692720413208008,14.47153091430664
79,9.690080642700195,14.465620040893555
80,9.687642097473145,14.460798263549805
81,9.68517017364502,14.457033157348633
82,9.682458877563477,14.45425033569336
83,9.67943286895752,14.452353477478027
84,9.676172256469727,14.451194763183594
85,9.672842025756836,14.450525283813477
86,9.669586181640625,14.449987411499023
87,9.666451454162598,14.4491548538208
88,9.66337776184082,14.447624206542969
89,9.660242080688477,14.445134162902832
90,9.656940460205078,14.441610336303711
91,9.653440475463867,14.43719482421875
92,9.649789810180664,14.432170867919922
93,9.646072387695312,14.426892280578613
94,9.642353057861328,14.421684265136719
95,9.638638496398926,14.41679573059082
96,9.634881019592285,14.412374496459961
97,9.631011962890625,14.408462524414062
98,9.626985549926758,14.405008316040039
99,9.62280559539795,14.401876449584961
100,9.618511199951172,14.398855209350586
101,9.614139556884766,14.3956880569458
102,9.609710693359375,14.392121315002441
103,9.60520076751709,14.387954711914062
104,9.600568771362305,14.383102416992188
105,9.595783233642578,14.377603530883789
106,9.590837478637695,14.371607780456543
107,9.585747718811035,14.365333557128906
108,9.580536842346191,14.359004974365234
109,9.575214385986328,14.352806091308594
110,9.5697603225708,14.346847534179688
111,9.564149856567383,14.341163635253906
112,9.55836296081543,14.335712432861328
113,9.552395820617676,14.33038330078125
114,9.546258926391602,14.325027465820312
115,9.539960861206055,14.319475173950195
116,9.533493041992188,14.313583374023438
117,9.526839256286621,14.307270050048828
118,9.519977569580078,14.300530433654785
119,9.512897491455078,14.293437004089355
120,9.505600929260254,14.286112785339355
121,9.498090744018555,14.2786865234375
122,9.490361213684082,14.271262168884277
123,9.482397079467773,14.263890266418457
124,9.474184036254883,14.256555557250977
125,9.465705871582031,14.249183654785156
126,9.456966400146484,14.241653442382812
127,9.447956085205078,14.233830451965332
128,9.438671112060547,14.225605010986328
129,9.429092407226562,14.216917037963867
130,9.419203758239746,14.207779884338379
131,9.408998489379883,14.19826889038086
132,9.398469924926758,14.188480377197266
133,9.38761043548584,14.17850112915039
134,9.376407623291016,14.168371200561523
135,9.364846229553223,14.158069610595703
136,9.352911949157715,14.147516250610352
137,9.340601921081543,14.136604309082031
138,9.32790470123291,14.125222206115723
139,9.31480598449707,14.113311767578125
140,9.301292419433594,14.100879669189453
141,9.287351608276367,14.087981224060059
142,9.272977828979492,14.07470703125
143,9.258159637451172,14.061112403869629
144,9.24288558959961,14.04720687866211
145,9.227144241333008,14.032933235168457
146,9.21092700958252,14.01819896697998
147,9.194225311279297,14.002909660339355
148,9.17702865600586,13.987016677856445
149,9.15932846069336,13.970536231994629
150,9.141115188598633,13.953530311584473
151,9.122386932373047,13.936059951782227
152,9.10313606262207,13.91815185546875
153,9.083353042602539,13.899765014648438
154,9.06303882598877,13.880821228027344
155,9.042187690734863,13.861248016357422
156,9.02079963684082,13.841012954711914
157,8.998868942260742,13.820154190063477
158,8.976397514343262,13.798730850219727
159,8.953389167785645,13.776784896850586
160,8.929845809936523,13.754302024841309
161,8.905771255493164,13.731229782104492
162,8.881170272827148,13.707511901855469
163,8.856051445007324,13.683143615722656
164,8.830421447753906,13.658166885375977
165,8.804291725158691,13.632640838623047
166,8.777673721313477,13.606588363647461
167,8.750577926635742,13.579986572265625
168,8.7230224609375,13.55280590057373
169,8.69502067565918,13.525045394897461
170,8.666587829589844,13.496747016906738
171,8.637744903564453,13.467958450317383
172,8.608508110046387,13.438700675964355
173,8.578899383544922,13.40896987915039
174,8.548938751220703,13.378767013549805
175,8.518646240234375,13.348121643066406
176,8.488046646118164,13.317065238952637
177,8.457159996032715,13.285626411437988
178,8.426010131835938,13.25381851196289
179,8.39461898803711,13.221658706665039
180,8.36301040649414,13.189179420471191
181,8.331205368041992,13.156401634216309
182,8.29922866821289,13.12334156036377
183,8.267102241516113,13.090008735656738
184,8.234846115112305,13.056441307067871
185,8.202484130859375,13.022675514221191
186,8.170035362243652,12.98872184753418
187,8.137519836425781,12.954569816589355
188,8.104958534240723,12.920241355895996
189,8.072370529174805,12.88578987121582
190,8.039772033691406,12.851242065429688
191,8.007183074951172,12.816583633422852
192,7.974617958068848,12.7818021774292
193,7.942094802856445,12.746946334838867
194,7.909627914428711,12.712063789367676
195,7.877231597900391,12.677157402038574
196,7.844921112060547,12.642191886901855
197,7.812707901000977,12.607186317443848
198,7.780604839324951,12.572206497192383
199,7.748624801635742,12.537271499633789
200,7.716776371002197,12.502341270446777
201,7.685072898864746,12.4674072265625
202,7.653520584106445,12.432533264160156
203,7.622129440307617,12.397758483886719
204,7.590909957885742,12.363042831420898
205,7.559866905212402,12.328356742858887
206,7.529007911682129,12.293757438659668
207,7.498339653015137,12.25929069519043
208,7.467867374420166,12.224920272827148
209,7.437597274780273,12.190611839294434
210,7.407532215118408,12.156408309936523
211,7.377676486968994,12.122357368469238
212,7.348033905029297,12.088430404663086
213,7.318607330322266,12.054584503173828
214,7.289397239685059,12.020856857299805
215,7.260409355163574,11.987295150756836
216,7.23164176940918,11.953874588012695
217,7.20309591293335,11.920549392700195
218,7.174773216247559,11.887356758117676
219,7.146674633026123,11.854341506958008
220,7.118799209594727,11.821475982666016
221,7.091145992279053,11.788724899291992
222,7.063715934753418,11.756118774414062
223,7.036507606506348,11.723700523376465
224,7.009521007537842,11.691446304321289
225,6.982752799987793,11.659323692321777
226,6.956204414367676,11.627365112304688
227,6.929873466491699,11.59560489654541
228,6.903759002685547,11.564022064208984
229,6.877859115600586,11.532590866088867
230,6.8521728515625,11.5013427734375
231,6.826698303222656,11.470304489135742
232,6.80143404006958,11.439456939697266
233,6.776378631591797,11.40877914428711
234,6.751531600952148,11.378297805786133
235,6.726891040802002,11.348036766052246
236,6.702455043792725,11.317977905273438
237,6.678222179412842,11.288101196289062
238,6.6541924476623535,11.258432388305664
239,6.630362510681152,11.228987693786621
240,6.606732368469238,11.199748992919922
241,6.583300590515137,11.170703887939453
242,6.560066223144531,11.141866683959961
243,6.537026882171631,11.11325454711914
