iter,loss,phys,bc,shape,tip,block,val_total,EI_eff_Nmm2,k_p_N_per_kPa
0,23.39931869506836,1.3807374238967896,0.028453659266233444,0.32720720767974854,0.7594950795173645,9.078708618215359e-11,42.43342971801758,1374.9742431640625,0.0011988007463514805
1,18.318925857543945,1.3701666593551636,0.031012725085020065,0.3272584080696106,0.5046731233596802,1.4475028820015723e-07,35.97480392456055,1376.1324462890625,0.001197603764012456
2,17.0152587890625,1.3589732646942139,0.20675326883792877,0.3272958993911743,0.35214146971702576,5.91230502777762e-07,32.05179214477539,1375.725830078125,0.0011964112054556608
3,17.764127731323242,1.3636889457702637,0.4048914313316345,0.3273119330406189,0.2902635633945465,1.3362086974666454e-06,30.584115982055664,1374.86669921875,0.0011952215572819114
4,18.025888442993164,1.395409345626831,0.45587408542633057,0.32730233669281006,0.2762834429740906,2.3778707145538647e-06,30.539772033691406,1373.8258056640625,0.0011940296972170472
5,17.132877349853516,1.3668873310089111,0.3700110614299774,0.3272719979286194,0.2760201096534729,3.7204006275715074e-06,31.25540542602539,1372.6915283203125,0.001192841213196516
6,16.058305740356445,1.3627183437347412,0.25088778138160706,0.32722967863082886,0.28210312128067017,5.357175723474938e-06,32.273040771484375,1371.5556640625,0.0011916554067283869
7,15.168008804321289,1.3450489044189453,0.1406971961259842,0.3271816670894623,0.29361411929130554,7.286639629455749e-06,33.23621368408203,1370.5372314453125,0.0011904746061190963
8,14.749502182006836,1.3410109281539917,0.06990478187799454,0.3271322250366211,0.30833518505096436,9.502340617473237e-06,33.819095611572266,1369.7415771484375,0.0011892979964613914
9,14.656021118164062,1.3180136680603027,0.036666642874479294,0.32708436250686646,0.32147669792175293,1.2002309631498065e-05,33.77213668823242,1369.37646484375,0.0011881286045536399
10,14.713482856750488,1.319921851158142,0.030644766986370087,0.32704055309295654,0.32730770111083984,1.4775991985516157e-05,33.00247573852539,1369.357177734375,0.0011869645677506924
11,14.713656425476074,1.332867980003357,0.03934198245406151,0.3270021378993988,0.3223573863506317,1.7822776499087922e-05,31.618175506591797,1369.7098388671875,0.0011858009966090322
12,14.49171257019043,1.344832420349121,0.046566441655159,0.3269694447517395,0.3070807158946991,2.115399547619745e-05,29.801151275634766,1370.3056640625,0.00118463602848351
