iter,loss,phys,bc,shape,tip,block,val_total,EI_eff_Nmm2,k_p_N_per_kPa
0,23.048412322998047,1.3432247638702393,0.033180009573698044,0.32891497015953064,0.7397544384002686,7.5177558622741e-11,39.64087677001953,1374.9742431640625,0.0011988007463514805
1,17.642187118530273,1.3486804962158203,0.04764196276664734,0.32889100909233093,0.4619632959365845,1.3859759917522751e-07,32.480648040771484,1376.3387451171875,0.0011976019013673067
2,16.798368453979492,1.3560540676116943,0.26738241314888,0.3288606107234955,0.30956369638442993,5.660312467625772e-07,29.021133422851562,1377.657958984375,0.0011964039877057076
3,17.676332473754883,1.338049292564392,0.4537140727043152,0.3288252651691437,0.2612311542034149,1.2817865808756324e-06,28.3509578704834,1378.791015625,0.001195210381411016
4,17.53793716430664,1.3238378763198853,0.4524185061454773,0.32879528403282166,0.2556992173194885,2.2819031073595397e-06,29.233970642089844,1379.805419921875,0.0011940228287130594
5,16.340749740600586,1.3526066541671753,0.3173235058784485,0.3287692368030548,0.26197439432144165,3.5611756175057963e-06,30.78133773803711,1380.9239501953125,0.0011928336462005973
6,15.218700408935547,1.3291112184524536,0.18305927515029907,0.32874611020088196,0.2742011845111847,5.1262886699987575e-06,32.53329849243164,1382.116455078125,0.00119164795614779
7,14.588345527648926,1.3346261978149414,0.08487771451473236,0.32872331142425537,0.29152029752731323,6.969923560973257e-06,33.951690673828125,1383.3719482421875,0.0011904638959094882
8,14.463940620422363,1.3236982822418213,0.03856226056814194,0.3286983370780945,0.30902808904647827,9.093132575799245e-06,34.56106948852539,1384.6768798828125,0.0011892833281308413
9,14.633695602416992,1.32413649559021,0.03462889790534973,0.32866916060447693,0.31948864459991455,1.1490492397570051e-05,34.140785217285156,1386.013916015625,0.0011881050886586308
10,14.696982383728027,1.3256325721740723,0.04392487183213234,0.3286342918872833,0.3179636299610138,1.4162647858029231e-05,32.7884407043457,1387.3851318359375,0.0011869287118315697
11,14.527986526489258,1.3260496854782104,0.054077327251434326,0.3285934329032898,0.3044561743736267,1.7108906831708737e-05,30.77267837524414,1388.785400390625,0.0011857534991577268
12,14.164345741271973,1.3146164417266846,0.06145128235220909,0.32854729890823364,0.2832033336162567,2.033015334745869e-05,28.4478759765625,1390.2147216796875,0.0011845818953588605
13,13.76950454711914,1.2988903522491455,0.07031292468309402,0.3284966051578522,0.25986573100090027,2.3817900000722148e-05,26.131677627563477,1391.6719970703125,0.0011834169272333384
14,13.561513900756836,1.3285480737686157,0.08771564066410065,0.3284422755241394,0.23933440446853638,2.75595230050385e-05,24.083890914916992,1393.152587890625,0.001182250096462667
