iter,loss,phys,bc,shape,tip,block,val_total,EI_eff_Nmm2,k_p_N_per_kPa
0,18.408348083496094,1.3560564517974854,0.09648729115724564,0.3267108201980591,0.4776601195335388,9.078708618215359e-11,33.4221305847168,1374.9742431640625,0.0011988007463514805
1,18.017864227294922,1.3815561532974243,0.370877742767334,0.32675737142562866,0.31961917877197266,1.4475028820015723e-07,35.877159118652344,1374.746337890625,0.0011976019013673067
2,16.944660186767578,1.3567849397659302,0.22639387845993042,0.3267210125923157,0.3394757807254791,5.92152616718522e-07,39.448585510253906,1374.38525390625,0.0011964061995968223
3,16.236125946044922,1.3290667533874512,0.07617354393005371,0.32666727900505066,0.38059890270233154,1.3399530871538445e-06,40.61539840698242,1374.3800048828125,0.0011952159693464637
4,16.056087493896484,1.3306440114974976,0.027302151545882225,0.3266127407550812,0.3960084021091461,2.383482069490128e-06,38.642059326171875,1374.4564208984375,0.0011940293479710817
5,15.510337829589844,1.3452280759811401,0.025022678077220917,0.32656633853912354,0.36917781829833984,3.7208496905805077e-06,34.999507904052734,1374.8426513671875,0.0011928420281037688
6,14.854079246520996,1.338708519935608,0.05078236758708954,0.3265257179737091,0.32385164499282837,5.355893335945439e-06,31.229944229125977,1375.38818359375,0.0011916555231437087
7,14.394072532653809,1.313446044921875,0.08722985535860062,0.32648178935050964,0.2839345932006836,7.286467734957114e-06,28.276506423950195,1376.0848388671875,0.00119047483894974
8,14.143974304199219,1.3216552734375,0.11333821713924408,0.3264278471469879,0.25801894068717957,9.501864042249508e-06,26.47284698486328,1376.663818359375,0.0011892981128767133
9,13.853713989257812,1.2928738594055176,0.11569152772426605,0.32636186480522156,0.24383439123630524,1.2002215953543782e-05,25.682151794433594,1377.009521484375,0.001188131864182651
10,13.325042724609375,1.3152563571929932,0.07232413440942764,0.32628488540649414,0.23804233968257904,1.4767766515433323e-05,25.159378051757812,1377.2177734375,0.0011869682930409908
11,13.126130104064941,1.3135708570480347,0.058652982115745544,0.3262024521827698,0.23509901762008667,1.7812759324442595e-05,24.422494888305664,1377.34765625,0.0011858070502057672
12,13.060470581054688,1.2960162162780762,0.0642450600862503,0.3261207044124603,0.2299794852733612,2.1136022041901015e-05,23.145963668823242,1377.5789794921875,0.0011846503475680947
13,12.997450828552246,1.3005973100662231,0.07992015779018402,0.3260466754436493,0.21883592009544373,2.472854612278752e-05,21.5709228515625,1377.2547607421875,0.0011835015611723065
14,12.756311416625977,1.3068301677703857,0.07826191931962967,0.3259795904159546,0.20736348628997803,2.8575326723512262e-05,20.148744583129883,1376.6197509765625,0.0011823578970506787
15,12.72852897644043,1.3036701679229736,0.08433987200260162,0.3259088397026062,0.20316416025161743,3.2681342418072745e-05,19.30354118347168,1375.7386474609375,0.0011812259908765554
16,12.79891586303711,1.2992420196533203,0.08822894841432571,0.3258221447467804,0.20504705607891083,3.701635796460323e-05,19.140804290771484,1374.69775390625,0.0011801092186942697
17,12.777254104614258,1.3540174961090088,0.08053344488143921,0.3257142901420593,0.205180823802948,4.155780334258452e-05,19.3740177154541,1373.55859375,0.0011789986165240407
18,12.727351188659668,1.3293567895889282,0.08335040509700775,0.3255895674228668,0.20263496041297913,4.633447315427475e-05,19.64854621887207,1372.31591796875,0.001177897909656167
19,12.693653106689453,1.3238551616668701,0.08481612801551819,0.32545599341392517,0.20062582194805145,5.1325558160897344e-05,19.50164794921875,1370.990234375,0.0011768084950745106
20,12.645716667175293,1.3490639925003052,0.08075259625911713,0.32532498240470886,0.1991313397884369,5.651604078593664e-05,19.040348052978516,1369.59716796875,0.0011757276952266693
21,12.712545394897461,1.4070109128952026,0.08409101516008377,0.3251972794532776,0.19803397357463837,6.191314605530351e-05,18.488197326660156,1368.152099609375,0.001174646313302219
22,12.519157409667969,1.4204976558685303,0.062127601355314255,0.3250703513622284,0.19879883527755737,6.755909998901188e-05,18.202985763549805,1366.6619873046875,0.0011735677253454924
23,12.468536376953125,1.4442156553268433,0.055395398288965225,0.32493266463279724,0.1985856592655182,7.343611650867388e-05,18.176172256469727,1365.1268310546875,0.001172487041912973
