iter,loss,val_total
0,21.267961502075195,40.839561462402344
1,16.200820922851562,33.9876708984375
2,13.034278869628906,28.288833618164062
3,11.59078311920166,23.813480377197266
4,11.508363723754883,20.742074966430664
5,12.093711853027344,18.985687255859375
6,12.560226440429688,18.122461318969727
7,12.52702522277832,17.768047332763672
8,12.059385299682617,17.697315216064453
9,11.401716232299805,17.78680419921875
10,10.786832809448242,17.95220947265625
11,10.360542297363281,18.118423461914062
12,10.169390678405762,18.214616775512695
13,10.177690505981445,18.1839599609375
14,10.297919273376465,17.999427795410156
15,10.428306579589844,17.673097610473633
16,10.490106582641602,17.250885009765625
17,10.449975967407227,16.798349380493164
18,10.320903778076172,16.385339736938477
19,10.148070335388184,16.072154998779297
20,9.988641738891602,15.897130966186523
21,9.891315460205078,15.866081237792969
22,9.879270553588867,15.947364807128906
23,9.940971374511719,16.079132080078125
24,10.03472900390625,16.19194793701172
25,10.109086990356445,16.23714828491211
26,10.129057884216309,16.203006744384766
27,10.090791702270508,16.110944747924805
28,10.017228126525879,15.998741149902344
29,9.941697120666504,15.902250289916992
30,9.890928268432617,15.843277931213379
31,9.875244140625,15.826096534729004
32,9.888128280639648,15.841079711914062
33,9.912910461425781,15.871906280517578
34,9.932014465332031,15.9027099609375
35,9.934316635131836,15.922730445861816
36,9.918123245239258,15.927875518798828
37,9.889778137207031,15.919709205627441
38,9.859582901000977,15.903115272521973
39,9.8371000289917,15.883757591247559
40,9.827580451965332,15.866186141967773
41,9.83055305480957,15.853090286254883
42,9.840815544128418,15.845603942871094
43,9.851178169250488,15.844169616699219
44,9.855709075927734,15.849228858947754
45,9.851984024047852,15.861197471618652
46,9.841508865356445,15.879838943481445
47,9.828364372253418,15.903454780578613
48,9.816995620727539,15.928520202636719
49,9.81022834777832,15.950129508972168
50,9.80833625793457,15.963139533996582
51,9.809357643127441,15.963626861572266
52,9.810342788696289,15.95005989074707
53,9.80881118774414,15.92379379272461
54,9.803812026977539,15.888668060302734
55,9.796152114868164,15.849893569946289
56,9.787817001342773,15.812606811523438
57,9.780896186828613,15.780598640441895
58,9.77657413482666,15.75564193725586
59,9.774642944335938,15.737582206726074
60,9.773767471313477,15.725086212158203
61,9.772286415100098,15.716567993164062
62,9.769118309020996,15.710887908935547
63,9.764246940612793,15.707497596740723
64,9.758563995361328,15.706141471862793
65,9.753233909606934,15.706411361694336
66,9.74899673461914,15.707466125488281
67,9.745802879333496,15.708111763000488
68,9.742951393127441,15.707165718078613
69,9.739591598510742,15.703864097595215
70,9.735239028930664,15.698124885559082
71,9.730013847351074,15.690507888793945
72,9.724486351013184,15.681961059570312
73,9.719281196594238,15.67349910736084
74,9.714693069458008,15.665952682495117
75,9.710546493530273,15.65988826751709
76,9.706375122070312,15.655614852905273
77,9.701745986938477,15.65319538116455
78,9.69654655456543,15.652393341064453
79,9.690993309020996,15.652600288391113
80,9.685445785522461,15.652803421020508
81,9.680131912231445,15.651762962341309
82,9.675000190734863,15.64831829071045
83,9.669787406921387,15.641751289367676
84,9.664226531982422,15.632020950317383
85,9.658236503601074,15.619773864746094
86,9.651952743530273,15.606086730957031
87,9.645600318908691,15.592134475708008
88,9.639304161071777,15.578874588012695
89,9.633005142211914,15.566884994506836
90,9.626524925231934,15.55634880065918
91,9.619725227355957,15.547117233276367
92,9.612613677978516,15.53876781463623
93,9.605318069458008,15.53068733215332
94,9.597953796386719,15.522180557250977
95,9.590520858764648,15.51264762878418
96,9.582902908325195,15.501779556274414
97,9.57498550415039,15.489660263061523
98,9.566750526428223,15.476730346679688
99,9.558281898498535,15.463607788085938
100,9.549659729003906,15.450874328613281
101,9.540873527526855,15.438919067382812
102,9.53183650970459,15.427865028381348
103,9.522478103637695,15.417564392089844
104,9.512811660766602,15.407607078552246
105,9.502904891967773,15.397390365600586
106,9.492786407470703,15.386297225952148
107,9.48241138458252,15.373907089233398
108,9.471708297729492,15.360177040100098
109,9.460663795471191,15.345453262329102
110,9.449321746826172,15.33028793334961
111,9.437711715698242,15.315200805664062
112,9.425801277160645,15.3004732131958
113,9.413535118103027,15.28605842590332
114,9.400903701782227,15.271590232849121
115,9.387943267822266,15.256505012512207
116,9.374663352966309,15.240299224853516
117,9.361028671264648,15.222772598266602
118,9.347001075744629,15.20414924621582
119,9.332595825195312,15.184940338134766
120,9.31783676147461,15.165677070617676
121,9.302709579467773,15.146635055541992
122,9.287179946899414,15.127737045288086
123,9.271249771118164,15.108598709106445
124,9.254940032958984,15.08873176574707
125,9.238245010375977,15.067842483520508
126,9.221138000488281,15.046013832092285
127,9.203617095947266,15.02364730834961
128,9.185704231262207,15.001180648803711
129,9.16739273071289,14.978816986083984
130,9.148665428161621,14.956405639648438
131,9.12952995300293,14.933562278747559
132,9.110000610351562,14.909915924072266
133,9.090068817138672,14.885391235351562
134,9.069723129272461,14.86026382446289
135,9.04898738861084,14.834906578063965
136,9.027862548828125,14.80950927734375
137,9.006340026855469,14.783937454223633
138,8.984435081481934,14.75786304473877
139,8.962158203125,14.731043815612793
140,8.939502716064453,14.7035493850708
141,8.91647720336914,14.675675392150879
142,8.893098831176758,14.647666931152344
143,8.869368553161621,14.619515419006348
144,8.845293998718262,14.591001510620117
145,8.820891380310059,14.56193733215332
146,8.796162605285645,14.532373428344727
147,8.771116256713867,14.502531051635742
148,8.745770454406738,14.472575187683105
149,8.720130920410156,14.442468643188477
150,8.694208145141602,14.412074089050293
151,8.66801929473877,14.381327629089355
152,8.64156723022461,14.350320816040039
153,8.6148681640625,14.319185256958008
154,8.587934494018555,14.287956237792969
155,8.560778617858887,14.256573677062988
156,8.53341293334961,14.225007057189941
157,8.50584888458252,14.19329833984375
158,8.478096961975098,14.161506652832031
159,8.450173377990723,14.129633903503418
160,8.422090530395508,14.097671508789062
161,8.393860816955566,14.065649032592773
162,8.365495681762695,14.033617973327637
163,8.33700942993164,14.00157356262207
164,8.3084135055542,13.969478607177734
165,8.279723167419434,13.937349319458008
166,8.250948905944824,13.905282974243164
167,8.222105026245117,13.873327255249023
168,8.193201065063477,13.8414306640625
169,8.164253234863281,13.80952262878418
170,8.135271072387695,13.777667999267578
171,8.106266975402832,13.746007919311523
172,8.077253341674805,13.714554786682129
173,8.048242568969727,13.683195114135742
174,8.019242286682129,13.651878356933594
175,7.990266799926758,13.62073802947998
176,7.961326599121094,13.589902877807617
177,7.932430267333984,13.559306144714355
178,7.903589248657227,13.528800010681152
179,7.874813079833984,13.498414993286133
180,7.8461103439331055,13.468329429626465
181,7.817489147186279,13.438589096069336
182,7.788959503173828,13.40903091430664
183,7.760529041290283,13.379562377929688
